timestamp,value,humidity_max,humidity_min,humidity_unit,humidity_type,temperature,temperature_max,temperature_min,temperature_type,temperature_unit,day_id,extracted_path,transformed_path,date
2022-12-05T20:15:00.000Z,0.604,0.607,0.548,UNIT_INTERVAL,percentage,21.28,21.97,17.64,temperature,celsius,2e4b4750fbce48c3af288bde06c42cee,/opt/airflow/dags/files/tado_zone10_2022-12-05.json,/opt/airflow/dags/files/tado_zone10_2022-12-05_climate.csv,2022-12-05
2022-12-05T20:30:00.000Z,0.6,0.607,0.548,UNIT_INTERVAL,percentage,21.07,21.97,17.64,temperature,celsius,2e4b4750fbce48c3af288bde06c42cee,/opt/airflow/dags/files/tado_zone10_2022-12-05.json,/opt/airflow/dags/files/tado_zone10_2022-12-05_climate.csv,2022-12-05
2022-12-05T20:45:00.000Z,0.594,0.607,0.548,UNIT_INTERVAL,percentage,21.04,21.97,17.64,temperature,celsius,2e4b4750fbce48c3af288bde06c42cee,/opt/airflow/dags/files/tado_zone10_2022-12-05.json,/opt/airflow/dags/files/tado_zone10_2022-12-05_climate.csv,2022-12-05
2022-12-05T21:00:00.000Z,0.585,0.607,0.548,UNIT_INTERVAL,percentage,21.48,21.97,17.64,temperature,celsius,2e4b4750fbce48c3af288bde06c42cee,/opt/airflow/dags/files/tado_zone10_2022-12-05.json,/opt/airflow/dags/files/tado_zone10_2022-12-05_climate.csv,2022-12-05
2022-12-05T21:15:00.000Z,0.58,0.607,0.548,UNIT_INTERVAL,percentage,21.8,21.97,17.64,temperature,celsius,2e4b4750fbce48c3af288bde06c42cee,/opt/airflow/dags/files/tado_zone10_2022-12-05.json,/opt/airflow/dags/files/tado_zone10_2022-12-05_climate.csv,2022-12-05
2022-12-05T21:30:00.000Z,0.579,0.607,0.548,UNIT_INTERVAL,percentage,21.92,21.97,17.64,temperature,celsius,2e4b4750fbce48c3af288bde06c42cee,/opt/airflow/dags/files/tado_zone10_2022-12-05.json,/opt/airflow/dags/files/tado_zone10_2022-12-05_climate.csv,2022-12-05
2022-12-05T21:45:00.000Z,0.583,0.607,0.548,UNIT_INTERVAL,percentage,21.8,21.97,17.64,temperature,celsius,2e4b4750fbce48c3af288bde06c42cee,/opt/airflow/dags/files/tado_zone10_2022-12-05.json,/opt/airflow/dags/files/tado_zone10_2022-12-05_climate.csv,2022-12-05
2022-12-05T22:00:00.000Z,0.583,0.607,0.548,UNIT_INTERVAL,percentage,21.6,21.97,17.64,temperature,celsius,2e4b4750fbce48c3af288bde06c42cee,/opt/airflow/dags/files/tado_zone10_2022-12-05.json,/opt/airflow/dags/files/tado_zone10_2022-12-05_climate.csv,2022-12-05
2022-12-05T22:15:00.000Z,0.582,0.607,0.548,UNIT_INTERVAL,percentage,21.41,21.97,17.64,temperature,celsius,2e4b4750fbce48c3af288bde06c42cee,/opt/airflow/dags/files/tado_zone10_2022-12-05.json,/opt/airflow/dags/files/tado_zone10_2022-12-05_climate.csv,2022-12-05
2022-12-05T22:30:00.000Z,0.582,0.607,0.548,UNIT_INTERVAL,percentage,21.41,21.97,17.64,temperature,celsius,2e4b4750fbce48c3af288bde06c42cee,/opt/airflow/dags/files/tado_zone10_2022-12-05.json,/opt/airflow/dags/files/tado_zone10_2022-12-05_climate.csv,2022-12-05
2022-12-05T22:45:00.000Z,0.581,0.607,0.548,UNIT_INTERVAL,percentage,21.23,21.97,17.64,temperature,celsius,2e4b4750fbce48c3af288bde06c42cee,/opt/airflow/dags/files/tado_zone10_2022-12-05.json,/opt/airflow/dags/files/tado_zone10_2022-12-05_climate.csv,2022-12-05
2022-12-05T23:00:00.000Z,0.581,0.607,0.548,UNIT_INTERVAL,percentage,21.05,21.97,17.64,temperature,celsius,2e4b4750fbce48c3af288bde06c42cee,/opt/airflow/dags/files/tado_zone10_2022-12-05.json,/opt/airflow/dags/files/tado_zone10_2022-12-05_climate.csv,2022-12-05
2022-12-05T23:15:00.000Z,0.585,0.607,0.548,UNIT_INTERVAL,percentage,20.89,21.97,17.64,temperature,celsius,2e4b4750fbce48c3af288bde06c42cee,/opt/airflow/dags/files/tado_zone10_2022-12-05.json,/opt/airflow/dags/files/tado_zone10_2022-12-05_climate.csv,2022-12-05
2022-12-05T23:30:00.000Z,0.588,0.607,0.548,UNIT_INTERVAL,percentage,20.74,21.97,17.64,temperature,celsius,2e4b4750fbce48c3af288bde06c42cee,/opt/airflow/dags/files/tado_zone10_2022-12-05.json,/opt/airflow/dags/files/tado_zone10_2022-12-05_climate.csv,2022-12-05
2022-12-05T23:45:00.000Z,0.588,0.607,0.548,UNIT_INTERVAL,percentage,20.62,21.97,17.64,temperature,celsius,2e4b4750fbce48c3af288bde06c42cee,/opt/airflow/dags/files/tado_zone10_2022-12-05.json,/opt/airflow/dags/files/tado_zone10_2022-12-05_climate.csv,2022-12-05
2022-12-06T00:00:00.000Z,0.591,0.607,0.548,UNIT_INTERVAL,percentage,20.46,21.97,17.64,temperature,celsius,2e4b4750fbce48c3af288bde06c42cee,/opt/airflow/dags/files/tado_zone10_2022-12-05.json,/opt/airflow/dags/files/tado_zone10_2022-12-05_climate.csv,2022-12-05
2022-12-06T00:15:00.000Z,0.591,0.607,0.548,UNIT_INTERVAL,percentage,20.46,21.97,17.64,temperature,celsius,2e4b4750fbce48c3af288bde06c42cee,/opt/airflow/dags/files/tado_zone10_2022-12-05.json,/opt/airflow/dags/files/tado_zone10_2022-12-05_climate.csv,2022-12-05
